date,decision,actual,confidence,traded,correct,pnl,hold_days,hit_sl,entry,exit
2026-04-05,NO_TRADE,NO_TRADE,0.676,False,False,0.0,0,False,,
2026-04-06,BUY,SELL,0.754,True,False,-4.6,1,True,1630.0,1555.0
2026-04-08,NO_TRADE,NO_TRADE,0.64,False,False,0.0,0,False,,
2026-04-09,BUY,BUY,0.779,True,True,6.11,1,False,1555.0,1650.0
2026-04-13,NO_TRADE,NO_TRADE,0.52,False,False,0.0,0,False,,
2026-04-14,NO_TRADE,NO_TRADE,0.518,False,False,0.0,0,False,,
2026-04-15,NO_TRADE,NO_TRADE,0.437,False,False,0.0,0,False,,
2026-04-16,NO_TRADE,NO_TRADE,0.472,False,False,0.0,0,False,,
2026-04-19,NO_TRADE,NO_TRADE,0.448,False,False,0.0,0,False,,
2026-04-20,NO_TRADE,NO_TRADE,0.547,False,False,0.0,0,False,,
2026-04-21,NO_TRADE,NO_TRADE,0.52,False,False,0.0,0,False,,
