date,decision,actual,confidence,traded,correct,pnl,hold_days,hit_sl,entry,exit
2025-12-01,NO_TRADE,NO_TRADE,0.532,False,False,0.0,0,False,,
2025-12-02,NO_TRADE,NO_TRADE,0.577,False,False,0.0,0,False,,
2025-12-03,SELL,BUY,0.827,True,False,-1.84,5,False,4783.3662109375,4871.583984375
2025-12-11,SELL,BUY,0.779,True,False,-4.04,5,True,4851.98046875,5048.02001953125
2025-12-19,SELL,SELL,0.888,True,True,1.45,5,False,5072.52490234375,4999.009765625
2026-01-02,NO_TRADE,NO_TRADE,0.75,False,False,0.0,0,False,,
2026-01-05,NO_TRADE,NO_TRADE,0.537,False,False,0.0,0,False,,
2026-01-06,NO_TRADE,NO_TRADE,0.579,False,False,0.0,0,False,,
2026-01-07,SELL,BUY,0.794,True,False,-0.62,5,False,4810.0,4840.0
2026-01-15,NO_TRADE,NO_TRADE,0.722,False,False,0.0,0,False,,
2026-01-19,SELL,SELL,0.778,True,True,1.8,5,False,5000.0,4910.0
2026-01-27,NO_TRADE,NO_TRADE,0.731,False,False,0.0,0,False,,
2026-01-28,NO_TRADE,NO_TRADE,0.488,False,False,0.0,0,False,,
2026-01-29,NO_TRADE,NO_TRADE,0.634,False,False,0.0,0,False,,
2026-01-30,SELL,BUY,0.799,True,False,-3.73,3,True,4820.0,5000.0
2026-02-05,SELL,NO_TRADE,0.957,True,False,-0.5,5,False,5050.0,5075.0
2026-02-13,SELL,BUY,0.92,True,False,-3.94,1,True,5075.0,5275.0
2026-02-19,NO_TRADE,NO_TRADE,0.415,False,False,0.0,0,False,,
2026-02-20,SELL,BUY,0.892,True,False,-2.93,1,True,5125.0,5275.0
2026-02-24,NO_TRADE,NO_TRADE,0.609,False,False,0.0,0,False,,
2026-02-25,NO_TRADE,NO_TRADE,0.659,False,False,0.0,0,False,,
2026-02-26,SELL,SELL,0.872,True,True,3.76,5,False,5325.0,5125.0
2026-03-06,SELL,SELL,0.799,True,True,4.62,5,False,4980.0,4750.0
2026-03-16,NO_TRADE,NO_TRADE,0.538,False,False,0.0,0,False,,
2026-03-17,NO_TRADE,NO_TRADE,0.681,False,False,0.0,0,False,,
2026-03-25,NO_TRADE,NO_TRADE,0.705,False,False,0.0,0,False,,
2026-03-26,NO_TRADE,NO_TRADE,0.668,False,False,0.0,0,False,,
2026-03-27,SELL,SELL,0.758,True,True,3.15,5,False,4760.0,4610.0
2026-04-07,NO_TRADE,NO_TRADE,0.516,False,False,0.0,0,False,,
2026-04-08,NO_TRADE,NO_TRADE,0.599,False,False,0.0,0,False,,
2026-04-09,NO_TRADE,NO_TRADE,0.447,False,False,0.0,0,False,,
2026-04-10,NO_TRADE,NO_TRADE,0.705,False,False,0.0,0,False,,
2026-04-13,NO_TRADE,NO_TRADE,0.613,False,False,0.0,0,False,,
2026-04-14,NO_TRADE,NO_TRADE,0.578,False,False,0.0,0,False,,
2026-04-15,NO_TRADE,NO_TRADE,0.496,False,False,0.0,0,False,,
2026-04-16,NO_TRADE,NO_TRADE,0.668,False,False,0.0,0,False,,
2026-04-17,NO_TRADE,NO_TRADE,0.521,False,False,0.0,0,False,,
2026-04-20,NO_TRADE,NO_TRADE,0.688,False,False,0.0,0,False,,
2026-04-21,SELL,BUY,0.879,True,False,-1.06,1,False,4700.0,4750.0
