date,decision,actual,confidence,traded,correct,pnl,hold_days,hit_sl,entry,exit
2025-12-01,NO_TRADE,NO_TRADE,0.66,False,False,0.0,0,False,,
2025-12-02,NO_TRADE,NO_TRADE,0.682,False,False,0.0,0,False,,
2025-12-03,SELL,BUY,0.852,True,False,-1.43,3,False,4783.3662109375,4851.98046875
2025-12-09,NO_TRADE,NO_TRADE,0.685,False,False,0.0,0,False,,
2025-12-10,NO_TRADE,NO_TRADE,0.717,False,False,0.0,0,False,,
2025-12-11,SELL,BUY,0.847,True,False,-1.01,3,False,4851.98046875,4900.990234375
2025-12-17,SELL,BUY,0.922,True,False,-2.49,1,True,4925.4951171875,5048.02001953125
2025-12-19,SELL,SELL,0.931,True,True,2.42,3,False,5072.52490234375,4950.0
2025-12-29,SELL,NO_TRADE,0.892,True,False,0.49,3,False,4974.5048828125,4950.0
2026-01-06,NO_TRADE,NO_TRADE,0.607,False,False,0.0,0,False,,
2026-01-07,SELL,SELL,0.759,True,True,0.83,3,False,4810.0,4770.0
2026-01-13,NO_TRADE,NO_TRADE,0.606,False,False,0.0,0,False,,
2026-01-14,SELL,BUY,0.897,True,False,-3.1,1,True,4840.0,4990.0
2026-01-19,SELL,NO_TRADE,0.813,True,False,0.4,3,False,5000.0,4980.0
2026-01-23,SELL,SELL,0.892,True,True,8.62,3,False,4990.0,4560.0
2026-01-29,NO_TRADE,NO_TRADE,0.58,False,False,0.0,0,False,,
2026-01-30,SELL,BUY,0.841,True,False,-3.73,3,True,4820.0,5000.0
2026-02-05,SELL,BUY,0.961,True,False,-0.99,3,False,5050.0,5100.0
2026-02-11,NO_TRADE,NO_TRADE,0.696,False,False,0.0,0,False,,
2026-02-12,SELL,BUY,0.933,True,False,-3.94,2,True,5075.0,5275.0
2026-02-19,NO_TRADE,NO_TRADE,0.449,False,False,0.0,0,False,,
2026-02-20,SELL,BUY,0.903,True,False,-2.93,1,True,5125.0,5275.0
2026-02-24,SELL,SELL,0.766,True,True,1.86,3,False,5375.0,5275.0
2026-03-02,NO_TRADE,NO_TRADE,0.673,False,False,0.0,0,False,,
2026-03-03,SELL,SELL,0.819,True,True,2.35,3,False,5100.0,4980.0
2026-03-09,NO_TRADE,NO_TRADE,0.631,False,False,0.0,0,False,,
2026-03-10,NO_TRADE,NO_TRADE,0.566,False,False,0.0,0,False,,
2026-03-11,SELL,SELL,0.804,True,True,3.69,3,False,4880.0,4700.0
2026-03-17,NO_TRADE,NO_TRADE,0.514,False,False,0.0,0,False,,
2026-03-25,NO_TRADE,NO_TRADE,0.74,False,False,0.0,0,False,,
2026-03-26,NO_TRADE,NO_TRADE,0.596,False,False,0.0,0,False,,
2026-03-27,NO_TRADE,NO_TRADE,0.741,False,False,0.0,0,False,,
2026-03-30,SELL,SELL,0.781,True,True,1.06,3,False,4700.0,4650.0
2026-04-06,NO_TRADE,NO_TRADE,0.424,False,False,0.0,0,False,,
2026-04-07,NO_TRADE,NO_TRADE,0.647,False,False,0.0,0,False,,
2026-04-08,NO_TRADE,NO_TRADE,0.682,False,False,0.0,0,False,,
2026-04-09,NO_TRADE,NO_TRADE,0.526,False,False,0.0,0,False,,
2026-04-10,SELL,NO_TRADE,0.801,True,False,0.43,3,False,4670.0,4650.0
2026-04-16,NO_TRADE,NO_TRADE,0.744,False,False,0.0,0,False,,
2026-04-17,NO_TRADE,NO_TRADE,0.557,False,False,0.0,0,False,,
2026-04-20,SELL,BUY,0.823,True,False,-2.81,2,True,4620.0,4750.0
