date,decision,actual,confidence,traded,correct,pnl,hold_days,hit_sl,entry,exit
2025-12-02,NO_TRADE,NO_TRADE,0.499,False,False,0.0,0,False,,
2025-12-03,BUY,BUY,0.703,True,True,0.82,1,False,3313.042236328125,3340.1982421875
2025-12-05,NO_TRADE,NO_TRADE,0.535,False,False,0.0,0,False,,
2025-12-08,NO_TRADE,NO_TRADE,0.699,False,False,0.0,0,False,,
2025-12-09,NO_TRADE,NO_TRADE,0.587,False,False,0.0,0,False,,
2025-12-10,BUY,SELL,0.792,True,False,-1.09,1,False,3313.042236328125,3276.834228515625
2025-12-12,NO_TRADE,NO_TRADE,0.631,False,False,0.0,0,False,,
2025-12-15,NO_TRADE,NO_TRADE,0.452,False,False,0.0,0,False,,
2025-12-16,NO_TRADE,NO_TRADE,0.579,False,False,0.0,0,False,,
2025-12-17,NO_TRADE,NO_TRADE,0.517,False,False,0.0,0,False,,
2025-12-18,NO_TRADE,NO_TRADE,0.485,False,False,0.0,0,False,,
2025-12-19,BUY,NO_TRADE,0.74,True,False,-0.27,1,False,3412.61474609375,3403.562744140625
2025-12-23,NO_TRADE,NO_TRADE,0.584,False,False,0.0,0,False,,
2025-12-24,NO_TRADE,NO_TRADE,0.602,False,False,0.0,0,False,,
2025-12-29,NO_TRADE,NO_TRADE,0.56,False,False,0.0,0,False,,
2025-12-30,SELL,SELL,0.816,True,True,0.55,1,False,3437.6337890625,3418.848876953125
2026-01-05,BUY,BUY,0.702,True,True,1.38,1,False,3409.45654296875,3456.418701171875
2026-01-07,NO_TRADE,NO_TRADE,0.561,False,False,0.0,0,False,,
2026-01-08,NO_TRADE,NO_TRADE,0.678,False,False,0.0,0,False,,
2026-01-09,NO_TRADE,NO_TRADE,0.461,False,False,0.0,0,False,,
2026-01-12,NO_TRADE,NO_TRADE,0.506,False,False,0.0,0,False,,
2026-01-13,NO_TRADE,NO_TRADE,0.516,False,False,0.0,0,False,,
2026-01-14,BUY,BUY,0.774,True,True,2.69,1,False,3493.988525390625,3587.912841796875
2026-01-19,SELL,NO_TRADE,0.826,True,False,-0.26,1,False,3606.69775390625,3616.09033203125
2026-01-21,SELL,NO_TRADE,0.814,True,False,0.26,1,False,3587.912841796875,3578.5205078125
2026-01-23,NO_TRADE,NO_TRADE,0.596,False,False,0.0,0,False,,
2026-01-26,NO_TRADE,NO_TRADE,0.56,False,False,0.0,0,False,,
2026-01-27,SELL,SELL,0.793,True,True,6.02,1,False,3587.912841796875,3371.88671875
2026-01-29,NO_TRADE,NO_TRADE,0.594,False,False,0.0,0,False,,
2026-01-30,SELL,BUY,0.914,True,False,-0.52,1,False,3578.5205078125,3597.305419921875
2026-02-03,NO_TRADE,NO_TRADE,0.502,False,False,0.0,0,False,,
2026-02-04,NO_TRADE,NO_TRADE,0.492,False,False,0.0,0,False,,
2026-02-05,SELL,SELL,0.75,True,True,1.82,1,False,3616.09033203125,3550.343017578125
2026-02-09,SELL,NO_TRADE,0.782,True,False,-0.27,1,False,3540.95068359375,3550.343017578125
2026-02-11,SELL,NO_TRADE,0.724,True,False,0.26,1,False,3569.1279296875,3559.735595703125
2026-02-13,NO_TRADE,NO_TRADE,0.685,False,False,0.0,0,False,,
2026-02-18,SELL,SELL,0.957,True,True,1.57,1,False,3597.305419921875,3540.95068359375
2026-02-20,SELL,BUY,0.76,True,False,-1.56,1,False,3606.69775390625,3663.052490234375
2026-02-24,SELL,BUY,0.826,True,False,-2.58,1,True,3634.875,3728.799560546875
2026-02-26,NO_TRADE,NO_TRADE,0.529,False,False,0.0,0,False,,
2026-02-27,SELL,SELL,0.758,True,True,2.3,1,False,3672.44482421875,3587.912841796875
2026-03-03,SELL,SELL,0.958,True,True,2.12,1,False,3540.95068359375,3465.81103515625
2026-03-05,SELL,SELL,0.847,True,True,2.13,1,False,3522.165771484375,3447.0263671875
2026-03-09,BUY,NO_TRADE,0.88,True,False,-0.28,1,False,3353.101806640625,3343.70947265625
2026-03-11,NO_TRADE,NO_TRADE,0.606,False,False,0.0,0,False,,
2026-03-12,BUY,SELL,0.754,True,False,-1.68,1,False,3353.101806640625,3296.7470703125
2026-03-16,NO_TRADE,NO_TRADE,0.387,False,False,0.0,0,False,,
2026-03-17,NO_TRADE,NO_TRADE,0.428,False,False,0.0,0,False,,
2026-03-25,NO_TRADE,NO_TRADE,0.475,False,False,0.0,0,False,,
2026-03-26,SELL,SELL,0.79,True,True,2.01,1,False,3277.96240234375,3212.215087890625
2026-03-30,BUY,SELL,0.73,True,False,-0.89,1,False,3155.860595703125,3127.68310546875
2026-04-01,NO_TRADE,NO_TRADE,0.538,False,False,0.0,0,False,,
2026-04-02,BUY,NO_TRADE,0.701,True,False,-0.3,1,False,3118.290771484375,3108.8984375
2026-04-07,BUY,BUY,0.782,True,True,3.41,1,False,3033.7587890625,3137.07568359375
2026-04-09,NO_TRADE,NO_TRADE,0.459,False,False,0.0,0,False,,
2026-04-10,NO_TRADE,NO_TRADE,0.53,False,False,0.0,0,False,,
2026-04-13,BUY,BUY,0.91,True,True,2.67,1,False,3165.2529296875,3249.784912109375
2026-04-15,NO_TRADE,NO_TRADE,0.5,False,False,0.0,0,False,,
2026-04-16,NO_TRADE,NO_TRADE,0.665,False,False,0.0,0,False,,
2026-04-17,NO_TRADE,NO_TRADE,0.654,False,False,0.0,0,False,,
2026-04-20,NO_TRADE,NO_TRADE,0.675,False,False,0.0,0,False,,
2026-04-21,SELL,SELL,0.765,True,True,0.92,1,False,3270.0,3240.0
