date,decision,actual,confidence,traded,correct,pnl,hold_days,hit_sl,entry,exit
2025-12-01,NO_TRADE,NO_TRADE,0.476,False,False,0.0,0,False,,
2025-12-02,NO_TRADE,NO_TRADE,0.491,False,False,0.0,0,False,,
2025-12-03,SELL,SELL,0.84,True,True,1.23,7,False,4783.3662109375,4724.5546875
2025-12-15,SELL,BUY,0.884,True,False,-3.21,3,True,4891.18798828125,5048.02001953125
2025-12-19,SELL,SELL,0.895,True,True,2.42,7,False,5072.52490234375,4950.0
2026-01-06,NO_TRADE,NO_TRADE,0.537,False,False,0.0,0,False,,
2026-01-07,SELL,BUY,0.762,True,False,-3.74,6,True,4810.0,4990.0
2026-01-19,NO_TRADE,NO_TRADE,0.695,False,False,0.0,0,False,,
2026-01-20,SELL,SELL,0.871,True,True,7.86,7,False,5025.0,4630.0
2026-01-30,SELL,BUY,0.826,True,False,-3.73,3,True,4820.0,5000.0
2026-02-05,SELL,BUY,0.936,True,False,-4.46,7,True,5050.0,5275.0
2026-02-19,NO_TRADE,NO_TRADE,0.392,False,False,0.0,0,False,,
2026-02-20,SELL,BUY,0.828,True,False,-2.93,1,True,5125.0,5275.0
2026-02-24,NO_TRADE,NO_TRADE,0.583,False,False,0.0,0,False,,
2026-02-25,NO_TRADE,NO_TRADE,0.566,False,False,0.0,0,False,,
2026-02-26,SELL,SELL,0.836,True,True,9.48,7,False,5325.0,4820.0
2026-03-10,NO_TRADE,NO_TRADE,0.611,False,False,0.0,0,False,,
2026-03-11,NO_TRADE,NO_TRADE,0.659,False,False,0.0,0,False,,
2026-03-12,NO_TRADE,NO_TRADE,0.497,False,False,0.0,0,False,,
2026-03-13,NO_TRADE,NO_TRADE,0.533,False,False,0.0,0,False,,
2026-03-16,NO_TRADE,NO_TRADE,0.417,False,False,0.0,0,False,,
2026-03-17,NO_TRADE,NO_TRADE,0.615,False,False,0.0,0,False,,
2026-03-25,NO_TRADE,NO_TRADE,0.671,False,False,0.0,0,False,,
2026-03-26,NO_TRADE,NO_TRADE,0.556,False,False,0.0,0,False,,
2026-03-27,NO_TRADE,NO_TRADE,0.658,False,False,0.0,0,False,,
2026-03-30,NO_TRADE,NO_TRADE,0.617,False,False,0.0,0,False,,
2026-03-31,NO_TRADE,NO_TRADE,0.495,False,False,0.0,0,False,,
2026-04-01,NO_TRADE,NO_TRADE,0.388,False,False,0.0,0,False,,
2026-04-02,NO_TRADE,NO_TRADE,0.631,False,False,0.0,0,False,,
2026-04-06,NO_TRADE,NO_TRADE,0.567,False,False,0.0,0,False,,
2026-04-07,NO_TRADE,NO_TRADE,0.715,False,False,0.0,0,False,,
2026-04-08,NO_TRADE,NO_TRADE,0.615,False,False,0.0,0,False,,
2026-04-09,NO_TRADE,NO_TRADE,0.455,False,False,0.0,0,False,,
2026-04-10,NO_TRADE,NO_TRADE,0.701,False,False,0.0,0,False,,
2026-04-13,NO_TRADE,NO_TRADE,0.468,False,False,0.0,0,False,,
2026-04-14,NO_TRADE,NO_TRADE,0.684,False,False,0.0,0,False,,
2026-04-15,NO_TRADE,NO_TRADE,0.505,False,False,0.0,0,False,,
2026-04-16,NO_TRADE,NO_TRADE,0.665,False,False,0.0,0,False,,
2026-04-17,NO_TRADE,NO_TRADE,0.498,False,False,0.0,0,False,,
2026-04-20,SELL,BUY,0.768,True,False,-2.81,2,True,4620.0,4750.0
