date,decision,actual,confidence,traded,correct,pnl,hold_days,hit_sl,entry,exit
2025-12-01,BUY,NO_TRADE,0.889,True,False,0.0,5,False,3322.094482421875,3322.094482421875
2025-12-09,NO_TRADE,NO_TRADE,0.72,False,False,0.0,0,False,,
2025-12-10,NO_TRADE,NO_TRADE,0.72,False,False,0.0,0,False,,
2025-12-11,SELL,BUY,0.78,True,False,-4.42,2,True,3276.834228515625,3421.66650390625
2025-12-16,NO_TRADE,NO_TRADE,0.492,False,False,0.0,0,False,,
2025-12-17,NO_TRADE,NO_TRADE,0.587,False,False,0.0,0,False,,
2025-12-18,NO_TRADE,NO_TRADE,0.682,False,False,0.0,0,False,,
2025-12-19,NO_TRADE,NO_TRADE,0.453,False,False,0.0,0,False,,
2025-12-22,NO_TRADE,NO_TRADE,0.538,False,False,0.0,0,False,,
2025-12-23,NO_TRADE,NO_TRADE,0.741,False,False,0.0,0,False,,
2025-12-24,NO_TRADE,NO_TRADE,0.621,False,False,0.0,0,False,,
2025-12-29,NO_TRADE,NO_TRADE,0.5,False,False,0.0,0,False,,
2025-12-30,SELL,BUY,0.844,True,False,-1.37,5,False,3437.6337890625,3484.595947265625
2026-01-09,NO_TRADE,NO_TRADE,0.495,False,False,0.0,0,False,,
2026-01-12,NO_TRADE,NO_TRADE,0.572,False,False,0.0,0,False,,
2026-01-13,NO_TRADE,NO_TRADE,0.581,False,False,0.0,0,False,,
2026-01-14,NO_TRADE,NO_TRADE,0.449,False,False,0.0,0,False,,
2026-01-15,SELL,BUY,0.832,True,False,-0.79,5,False,3587.912841796875,3616.09033203125
2026-01-26,NO_TRADE,NO_TRADE,0.467,False,False,0.0,0,False,,
2026-01-27,NO_TRADE,NO_TRADE,0.6,False,False,0.0,0,False,,
2026-01-28,BUY,BUY,0.762,True,True,7.8,5,False,3371.88671875,3634.875
2026-02-05,NO_TRADE,NO_TRADE,0.737,False,False,0.0,0,False,,
2026-02-06,NO_TRADE,NO_TRADE,0.525,False,False,0.0,0,False,,
2026-02-09,SELL,BUY,0.811,True,False,-1.59,5,False,3540.95068359375,3597.305419921875
2026-02-19,NO_TRADE,NO_TRADE,0.568,False,False,0.0,0,False,,
2026-02-20,SELL,BUY,0.893,True,False,-3.39,3,True,3606.69775390625,3728.799560546875
2026-02-26,NO_TRADE,NO_TRADE,0.526,False,False,0.0,0,False,,
2026-02-27,NO_TRADE,NO_TRADE,0.402,False,False,0.0,0,False,,
2026-03-02,NO_TRADE,NO_TRADE,0.552,False,False,0.0,0,False,,
2026-03-03,SELL,SELL,0.856,True,True,5.57,5,False,3540.95068359375,3343.70947265625
2026-03-11,SELL,SELL,0.83,True,True,1.12,5,False,3362.494384765625,3324.924560546875
2026-03-26,NO_TRADE,NO_TRADE,0.62,False,False,0.0,0,False,,
2026-03-27,NO_TRADE,NO_TRADE,0.35,False,False,0.0,0,False,,
2026-03-30,NO_TRADE,NO_TRADE,0.701,False,False,0.0,0,False,,
2026-03-31,BUY,SELL,0.819,True,False,-3.0,4,True,3127.68310546875,3033.7587890625
2026-04-08,NO_TRADE,NO_TRADE,0.561,False,False,0.0,0,False,,
2026-04-09,NO_TRADE,NO_TRADE,0.607,False,False,0.0,0,False,,
2026-04-10,NO_TRADE,NO_TRADE,0.475,False,False,0.0,0,False,,
2026-04-13,BUY,BUY,0.82,True,True,2.08,5,False,3165.2529296875,3231.0
2026-04-21,SELL,SELL,0.81,True,True,0.92,1,False,3270.0,3240.0
