date,decision,actual,confidence,traded,correct,pnl,hold_days,hit_sl,entry,exit
2025-12-01,NO_TRADE,NO_TRADE,0.678,False,False,0.0,0,False,,
2025-12-02,BUY,SELL,0.766,True,False,-0.94,7,False,3930.137939453125,3893.321533203125
2025-12-12,NO_TRADE,NO_TRADE,0.624,False,False,0.0,0,False,,
2025-12-15,NO_TRADE,NO_TRADE,0.385,False,False,0.0,0,False,,
2025-12-16,NO_TRADE,NO_TRADE,0.363,False,False,0.0,0,False,,
2025-12-17,NO_TRADE,NO_TRADE,0.545,False,False,0.0,0,False,,
2025-12-18,NO_TRADE,NO_TRADE,0.497,False,False,0.0,0,False,,
2025-12-19,SELL,SELL,0.829,True,True,2.53,7,False,3994.56640625,3893.321533203125
2026-01-06,NO_TRADE,NO_TRADE,0.56,False,False,0.0,0,False,,
2026-01-07,NO_TRADE,NO_TRADE,0.436,False,False,0.0,0,False,,
2026-01-08,NO_TRADE,NO_TRADE,0.477,False,False,0.0,0,False,,
2026-01-09,NO_TRADE,NO_TRADE,0.589,False,False,0.0,0,False,,
2026-01-12,NO_TRADE,NO_TRADE,0.712,False,False,0.0,0,False,,
2026-01-13,NO_TRADE,NO_TRADE,0.57,False,False,0.0,0,False,,
2026-01-14,NO_TRADE,NO_TRADE,0.747,False,False,0.0,0,False,,
2026-01-15,NO_TRADE,NO_TRADE,0.702,False,False,0.0,0,False,,
2026-01-19,NO_TRADE,NO_TRADE,0.435,False,False,0.0,0,False,,
2026-01-20,NO_TRADE,NO_TRADE,0.597,False,False,0.0,0,False,,
2026-01-21,NO_TRADE,NO_TRADE,0.633,False,False,0.0,0,False,,
2026-01-22,SELL,SELL,0.796,True,True,1.96,7,False,4224.66796875,4141.83154296875
2026-02-03,NO_TRADE,NO_TRADE,0.405,False,False,0.0,0,False,,
2026-02-04,NO_TRADE,NO_TRADE,0.747,False,False,0.0,0,False,,
2026-02-05,NO_TRADE,NO_TRADE,0.625,False,False,0.0,0,False,,
2026-02-06,NO_TRADE,NO_TRADE,0.42,False,False,0.0,0,False,,
2026-02-09,NO_TRADE,NO_TRADE,0.444,False,False,0.0,0,False,,
2026-02-10,NO_TRADE,NO_TRADE,0.613,False,False,0.0,0,False,,
2026-02-11,NO_TRADE,NO_TRADE,0.396,False,False,0.0,0,False,,
2026-02-12,NO_TRADE,NO_TRADE,0.503,False,False,0.0,0,False,,
2026-02-13,NO_TRADE,NO_TRADE,0.369,False,False,0.0,0,False,,
2026-02-18,NO_TRADE,NO_TRADE,0.653,False,False,0.0,0,False,,
2026-02-19,NO_TRADE,NO_TRADE,0.538,False,False,0.0,0,False,,
2026-02-20,NO_TRADE,NO_TRADE,0.472,False,False,0.0,0,False,,
2026-02-23,NO_TRADE,NO_TRADE,0.365,False,False,0.0,0,False,,
2026-02-24,NO_TRADE,NO_TRADE,0.475,False,False,0.0,0,False,,
2026-02-25,NO_TRADE,NO_TRADE,0.577,False,False,0.0,0,False,,
2026-02-26,NO_TRADE,NO_TRADE,0.37,False,False,0.0,0,False,,
2026-02-27,NO_TRADE,NO_TRADE,0.408,False,False,0.0,0,False,,
2026-03-02,NO_TRADE,NO_TRADE,0.487,False,False,0.0,0,False,,
2026-03-03,NO_TRADE,NO_TRADE,0.491,False,False,0.0,0,False,,
2026-03-04,NO_TRADE,NO_TRADE,0.563,False,False,0.0,0,False,,
2026-03-05,BUY,BUY,0.76,True,True,0.93,7,False,3939.342041015625,3976.158203125
2026-03-17,NO_TRADE,NO_TRADE,0.67,False,False,0.0,0,False,,
2026-03-25,NO_TRADE,NO_TRADE,0.396,False,False,0.0,0,False,,
2026-03-26,NO_TRADE,NO_TRADE,0.593,False,False,0.0,0,False,,
2026-03-27,NO_TRADE,NO_TRADE,0.561,False,False,0.0,0,False,,
2026-03-30,NO_TRADE,NO_TRADE,0.58,False,False,0.0,0,False,,
2026-03-31,NO_TRADE,NO_TRADE,0.54,False,False,0.0,0,False,,
2026-04-01,BUY,SELL,0.934,True,False,-2.15,2,True,3720.0,3640.0
2026-04-07,BUY,BUY,0.753,True,True,5.41,7,False,3510.0,3700.0
2026-04-17,BUY,BUY,0.856,True,True,3.23,3,False,3710.0,3830.0
